code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country
1921347,TRUE,GIANNELLI Simone,GIANNELLI S,GIANNELLI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,200,0,['Volleyball'],['Men'],09-Aug-1996,BOLANZO,Italy,Unknown,Unknown
1921351,TRUE,MICHIELETTO Alessandro,MICHIELETTO A,MICHIELETTO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,205,0,['Volleyball'],['Men'],05-Dec-2001,DESENZANO,Italy,Unknown,Unknown
1921353,TRUE,LAVIA Daniele,LAVIA D,LAVIA,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,200,0,['Volleyball'],['Men'],04-Nov-1999,CARIATI,Italy,Unknown,Unknown
1921355,TRUE,BOVOLENTA Alessandro Alberto,BOVOLENTA AA,BOVOLENTA,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,202,0,['Volleyball'],['Men'],27-May-2004,ROME,Italy,Unknown,Unknown
1921356,TRUE,GALASSI Gianluca,GALASSI G,GALASSI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,201,0,['Volleyball'],['Men'],24-Jul-1997,TRENTO,Italy,Unknown,Unknown
1921360,TRUE,ROMANO Yuri,ROMANO Y,ROMANO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,201,0,['Volleyball'],['Men'],26-Jul-1997,MONZA,Italy,Unknown,Unknown
1921362,TRUE,SANGUINETTI Giovanni,SANGUINETTI G,SANGUINETTI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,203,0,['Volleyball'],['Men'],14-Apr-2000,BOLOGNA,Italy,Unknown,Unknown
1921364,TRUE,RUSSO Roberto,RUSSO R,RUSSO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,207,0,['Volleyball'],['Men'],23-Feb-1997,PALERMO,Italy,Unknown,Unknown
1921365,TRUE,BOTTOLO Mattia,BOTTOLO M,BOTTOLO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,196,0,['Volleyball'],['Men'],03-Jan-2000,BASSANO DEL GRAPPA,Italy,Unknown,Unknown
1921367,TRUE,BALASO Fabio,BALASO F,BALASO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,178,0,['Volleyball'],['Men'],20-Oct-1995,CAMPOSAMPIERO,Italy,Unknown,Unknown
1921489,TRUE,MARTIN Damir,MARTIN D,Damir MARTIN,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0,0,['Rowing'],"[""Men's Single Sculls""]",14-Jul-1988,VUKOVAR,Croatia,ZAGREB,Croatia
1921490,TRUE,SINKOVIC Valent,SINKOVIC V,Valent SINKOVIC,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,0,0,['Rowing'],"[""Men's Pair""]",02-Aug-1988,ZAGREB,Croatia,ZAGREB,Croatia
1921529,TRUE,MIURA Ryuji,MIURA R,MIURA Ryuji,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,168,0,['Athletics'],"[""Men's 3000m Steeplechase""]",11-Feb-2002,HAMADA,Japan,Unknown,Japan
1921537,TRUE,MORIMOTO Mariko,MORIMOTO M,MORIMOTO Mariko,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,173,0,['Athletics'],"[""Women's Triple Jump""]",17-Mar-1995,HIRAKATA,Japan,HIRAKATA,Japan
1921538,TRUE,OKADA Kumiko,OKADA K,OKADA Kumiko,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,158,0,['Athletics'],['Marathon Race Walk Relay Mixed'],17-Oct-1991,AGEO,Japan,Unknown,Japan
1921545,TRUE,MURATAKE Rachid,MURATAKE R,MURATAKE Rachid,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,179,0,['Athletics'],"[""Men's 110m Hurdles""]",06-Feb-2002,MATSUDO CITY,Japan,Unknown,Japan
1921553,TRUE,NAKAJIMA Yuki Joseph,NAKAJIMA YJ,NAKAJIMA Yuki Joseph,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,192,0,['Athletics'],"[""Men's 400m"", ""Men's 4 x 400m Relay""]",30-Mar-2002,SAITAMA,Japan,Unknown,Japan
1921559,TRUE,NISHI Yudai,NISHI Y,NISHI Yudai,Male,Alternate Athlete,JPN,Japan,Japan,Japan,Japan,JPN,183,0,['Athletics'],"[""Men's 4 x 400m Relay""]",02-Jul-2000,Unknown,Unknown,Unknown,Unknown
1921571,TRUE,OGAWA Daiki,OGAWA D,OGAWA Daiki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,178,0,['Athletics'],"[""Men's 400m Hurdles""]",17-Apr-2003,Unknown,Unknown,Unknown,Unknown
1921583,TRUE,OSAKO Suguru,OSAKO S,OSAKO Suguru,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,170,0,['Athletics'],"[""Men's Marathon""]",23-May-1991,MACHIDA,Japan,Unknown,Unknown
1921585,TRUE,OTA Tomoki,OTA T,OTA Tomoki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,175,0,['Athletics'],"[""Men's 10,000m""]",17-Oct-1997,HAMAMATSU,Japan,Unknown,Japan
1921593,TRUE,SAITO Marina,SAITO M,SAITO Marina,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,164,0,['Athletics'],"[""Women's Javelin Throw""]",15-Oct-1995,IBARAKI PREFECTURE,Japan,TOKYO,Japan
1921596,TRUE,SAKAI Ryuichiro,SAKAI R,SAKAI Ryuichiro,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,171,0,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]",14-Mar-1998,Unknown,Unknown,Unknown,Unknown
1921599,TRUE,SANI BROWN Abdul Hakim,SANI BROWN AH,SANI BROWN Abdul Hakim,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,190,0,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]",06-Mar-1999,FUKUOKA,Japan,MINATO,Japan
1921605,TRUE,SATO Fuga,SATO F,SATO Fuga,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,181,0,['Athletics'],"[""Men's 400m"", ""Men's 4 x 400m Relay""]",01-Jun-1996,KASAMA CITY,Japan,Unknown,Japan
1921607,TRUE,SATO Kentaro,SATO K,SATO Kentaro,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,174,0,['Athletics'],"[""Men's 400m"", ""Men's 4 x 400m Relay""]",16-Nov-1994,TOKOROZAWA,Japan,Unknown,Japan
1921619,TRUE,SHINNO Tomohiro,SHINNO T,SHINNO Tomohiro,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,180,0,['Athletics'],"[""Men's High Jump""]",17-Aug-1996,Unknown,Japan,Unknown,Japan
1921634,TRUE,SUZUKI Yuka,SUZUKI Y,SUZUKI Yuka,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,161,0,['Athletics'],"[""Women's Marathon""]",14-Sep-1999,NAKASEN,Japan,Unknown,Japan
1921642,TRUE,ICHIYAMA Mao,ICHIYAMA M,ICHIYAMA Mao,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,157,0,['Athletics'],"[""Women's Marathon""]",29-May-1997,IZUMI,Japan,Unknown,Japan
1921673,TRUE,TUMUR OCHIR Tulga,TUMUR OCHIR T,Tulga TUMUR OCHIR,Male,Athlete,MGL,Mongolia,Mongolia,Mongolia,Mongolia,MGL,0,0,['Wrestling'],"[""Men's Freestyle 65kg""]",11-Feb-1998,Unknown,Mongolia,ULAANBAATAR,Mongolia
1921738,TRUE,ORRO Alessia,ORRO A,ORRO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,178,0,['Volleyball'],['Women'],18-Jul-1998,ORISTANO,Italy,Unknown,Unknown
1921740,TRUE,CAMBI Carlotta,CAMBI C,CAMBI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,178,0,['Volleyball'],['Women'],28-May-1996,SAN MINIATO,Italy,Unknown,Unknown
1921742,TRUE,EGONU Paola Ogechi,EGONU PO,EGONU,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,193,0,['Volleyball'],['Women'],18-Dec-1998,CITTADELLA,Italy,Unknown,Unknown
1921743,TRUE,ANTROPOVA Ekaterina,ANTROPOVA E,ANTROPOVA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,202,0,['Volleyball'],['Women'],19-Mar-2003,AKUREYRI,Iceland,Unknown,Unknown
1921746,TRUE,SYLLA Myriam Fatime,SYLLA MF,SYLLA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,184,0,['Volleyball'],['Women'],08-Jan-1995,PALERMO,Italy,Unknown,Unknown
1921747,TRUE,BOSETTI Caterina Chiara,BOSETTI CC,BOSETTI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,179,0,['Volleyball'],['Women'],02-Feb-1994,TRADATE,Italy,Unknown,Unknown
1921749,TRUE,OMORUYI Oghosasere Loveth,OMORUYI OL,OMORUYI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,184,0,['Volleyball'],['Women'],25-Aug-2002,LODI,Italy,CHIERA,Italy
1921751,TRUE,DANESI Anna,DANESI A,DANESI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,195,0,['Volleyball'],['Women'],20-Apr-1996,BRESCIA,Italy,Unknown,Unknown
1921752,TRUE,FAHR Sarah Luisa,FAHR SL,FAHR,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,192,0,['Volleyball'],['Women'],12-Sep-2001,KULMBACH,Germany,Unknown,Unknown
1921753,TRUE,LUBIAN Marina,LUBIAN M,LUBIAN,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,193,0,['Volleyball'],['Women'],11-Apr-2000,MONCALIERI,Italy,Unknown,Unknown
1921757,TRUE,de GENNARO Monica,de GENNARO M,DE GENNARO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,174,0,['Volleyball'],['Women'],08-Jan-1987,PIANO DI SORRENTO,Italy,Unknown,Unknown
1921761,TRUE,SPIRITO Ilaria,SPIRITO I,SPIRITO,Female,Alternate Athlete,ITA,Italy,Italy,Italy,Italy,ITA,174,0,['Volleyball'],['Women'],20-Feb-1994,ALBISOLA SUPERIORE,Italy,Unknown,Unknown
1921764,TRUE,TAKAHASHI Kazuki,TAKAHASHI K,TAKAHASHI Kazuki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,177,0,['Athletics'],['Marathon Race Walk Relay Mixed'],17-Jun-1996,KITAKAMI,Japan,Unknown,Unknown
1921770,TRUE,TAKASHIMA Yuka,TAKASHIMA Y,TAKASHIMA Yuka,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,153,0,['Athletics'],"[""Women's 10,000m""]",12-May-1988,YAMAGUCHI,Japan,Unknown,Unknown
1921771,TRUE,TAKAYAMA Shunya,TAKAYAMA S,TAKAYAMA Shunya,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,182,0,['Athletics'],"[""Men's 110m Hurdles""]",03-Sep-1994,Unknown,Japan,Unknown,Unknown
1921781,TRUE,TANAKA Yumi,TANAKA Y,TANAKA Yumi,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,172,0,['Athletics'],"[""Women's 100m Hurdles""]",15-Dec-1998,Unknown,Unknown,Unknown,Unknown
1921782,TRUE,TANAKA Nozomi,TANAKA N,TANAKA Nozomi,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,153,0,['Athletics'],"[""Women's 1500m"", ""Women's 5000m""]",04-Sep-1999,ONO,Japan,ONO,Japan
1921797,TRUE,TOYODA Ken,TOYODA K,TOYODA Ken,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,195,0,['Athletics'],"[""Men's 400m Hurdles""]",15-Oct-2002,TOKYO,Japan,Unknown,Japan
1921812,TRUE,UEDA Momone,UEDA M,UEDA Momone,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,160,0,['Athletics'],"[""Women's Javelin Throw""]",27-Jun-1999,ITOSHIMA CITY,Japan,Unknown,Japan
1921818,TRUE,UEYAMA Koki,UEYAMA K,UEYAMA Koki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,181,0,['Athletics'],"[""Men's 200m"", ""Men's 4 x 100m Relay""]",15-May-1999,Unknown,Unknown,Unknown,Unknown
1921833,TRUE,UZAWA Towa,UZAWA T,UZAWA Towa,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,182,0,['Athletics'],"[""Men's 200m""]",25-Nov-2002,MIYAGI,Japan,Unknown,Japan
1921865,TRUE,YAMAMOTO Yuma,YAMAMOTO Y,YAMAMOTO Yuma,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,161,0,['Athletics'],"[""Women's 5000m""]",01-May-2000,AICHI PREFECTURE,Japan,Unknown,Japan
1921878,TRUE,YANAGITA Hiroki,YANAGITA H,YANAGITA Hiroki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,183,0,['Athletics'],"[""Men's 4 x 100m Relay""]",25-Jul-2003,TATEBAYASHI CITY,Japan,TOKYO,Japan
1921879,TRUE,YANAI Ayane,YANAI A,YANAI Ayane,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,156,0,['Athletics'],['Marathon Race Walk Relay Mixed'],24-Dec-2003,FUKUOKA PREFECTURE,Japan,Unknown,Japan
1921891,TRUE,YOSHIZU Takuho,YOSHIZU T,YOSHIZU Takuho,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,178,0,['Athletics'],"[""Men's 4 x 400m Relay""]",31-Aug-1998,Unknown,Unknown,Unknown,Unknown
1921929,TRUE,PORRO Luca,PORRO L,PORRO L,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,193,0,['Volleyball'],['Men'],09-May-2004,GENOA,Italy,Unknown,Unknown
1921943,TRUE,MENEGATTI Marta,MENEGATTI M,Marta MENEGATTI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,180,0,['Beach Volleyball'],['Women'],16-Aug-1990,ROVIGO,Italy,ARIANO POLESINE,Italy
1921944,TRUE,GOTTARDI Valentina,GOTTARDI V,Valentina GOTTARDI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,186,0,['Beach Volleyball'],['Women'],19-Nov-2002,MODENA,Italy,FORMIA,Italy
1921948,TRUE,NICOLAI Paolo,NICOLAI P,Paolo NICOLAI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,203,0,['Beach Volleyball'],['Men'],06-Aug-1988,ORTONA,Italy,PESCARA,Italy
1921949,TRUE,COTTAFAVA Samuele,COTTAFAVA S,Samuele COTTAFAVA,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,193,0,['Beach Volleyball'],['Men'],01-Nov-1998,MODENA,Italy,FORMIA,Italy
1921950,TRUE,RANGHIERI Alex,RANGHIERI A,Alex RANGHIERI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,198,0,['Beach Volleyball'],['Men'],18-Jun-1987,PORDENONE,Italy,ROME,Italy
1921951,TRUE,CARAMBULA RAURICH Adrian Ignacio,CARAMBULA RAURICH,Adrian Ignacio CARAMBULA RAURICH,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,183,0,['Beach Volleyball'],['Men'],16-Mar-1988,MONTEVIDEO,Uruguay,ROME,Italy
1921959,TRUE,SEIM Mart,SEIM M,Mart SEIM,Male,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0,['Weightlifting'],"[""Men's +102kg""]",24-Oct-1990,RAKVERE,Estonia,Unknown,Unknown
1922117,TRUE,JEFIMOVA Eneli,JEFIMOVA E,Eneli JEFIMOVA,Female,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",27-Dec-2006,TARTU,Estonia,TALLIN,Estonia
1922139,TRUE,OSULLIVAN Christian,OSULLIVAN C,Christian OSULLIVAN,Male,Athlete,NOR,Norway,Norway,Norway,Norway,NOR,190,0,['Handball'],['Men'],22-Aug-1991,OSLO,Norway,MAGDEBURG,Germany
1922191,TRUE,MARKOVIC Martin,MARKOVIC M,Martin MARKOVIC,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,185,0,['Athletics'],"[""Men's Discus Throw""]",13-Jan-1996,ZAGREB,Unknown,ZAGREB,Unknown
1922195,TRUE,BJELJAC Bojana,BJELJAC B,Bojana BJELJAC,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,167,0,['Athletics'],"[""Women's Marathon""]",10-Apr-1989,BOSANSKI NOVI,Bosnia & Herzegovina,ZAGREB,Croatia
1922205,TRUE,ELKASEVIC Sandra,ELKASEVIC S,Sandra ELKASEVIC,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,183,0,['Athletics'],"[""Women's Discus Throw""]",21-Jun-1990,ZAGREB,Croatia,ZAGREB,Croatia
1922208,TRUE,GREGURIC Matija,GREGURIC M,Matija GREGURIC,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,187,0,['Athletics'],"[""Men's Hammer Throw""]",17-Sep-1996,ZABOK,Croatia,ZAGREB,Croatia
1922211,TRUE,KOLAK Sara,KOLAK S,Sara KOLAK,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,169,0,['Athletics'],"[""Women's Javelin Throw""]",22-Jun-1995,LUDBREG,Croatia,OSLO,Norway
1922213,TRUE,MIHALJEVIC Fili,MIHALJEVIC F,Filip MIHALJEVIC,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,202,0,['Athletics'],"[""Men's Shot Put""]",31-Jul-1994,LIVNO,Bosnia & Herzegovina,SPLIT,Croatia
1922216,TRUE,PARLOV KOSTRO Matea,PARLOV KOSTRO M,Matea PARLOV KOSTRO,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,160,0,['Athletics'],"[""Women's Marathon""]",02-Jun-1992,Unknown,Unknown,ZAGREB,Croatia
1922220,TRUE,TOLJ Marija,TOLJ M,Marija TOLJ,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,190,0,['Athletics'],"[""Women's Discus Throw""]",29-Nov-1999,OREBIC,Croatia,ZAGREB,Croatia
1922329,TRUE,ILIEVA Yoana,ILIEVA Y,Yoana ILIEVA,Female,Athlete,BUL,Bulgaria,Bulgaria,Bulgaria,Bulgaria,BUL,0,0,['Fencing'],"[""Women's Sabre Individual""]",20-Jun-2001,SOFIA,Bulgaria,SOFIA,Bulgaria
1922341,TRUE,PRAVDICA Fili,PRAVDICA F,Filip PRAVDICA,Male,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,183,0,['Athletics'],"[""Men's Long Jump""]",28-Jul-1995,Unknown,Unknown,Unknown,Unknown
1922387,TRUE,DIZ Fernando,DIZ F,Fernando DIZ,Male,Athlete,URU,Uruguay,Uruguay,Uruguay,Uruguay,URU,0,0,['Sailing'],"[""Men's Skiff""]",18-Dec-1999,PUNTA DEL ESTE,Uruguay,PUNTA DEL ESTE,Uruguay
1922393,TRUE,MOREIRA FRASCHINI Dolores,MOREIRA FRASCHINI,Lola MOREIRA,Female,Athlete,URU,Uruguay,Uruguay,Uruguay,Uruguay,URU,0,0,['Sailing'],"[""Women's Dinghy""]",16-Feb-1999,PAYSANDU,Uruguay,MONTEVIDEO,Uruguay
1922424,TRUE,ZIRK Kregor,ZIRK K,Kregor ZIRK,Male,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0,['Swimming'],"[""Men's 200m Butterfly"", ""Men's 400m Freestyle""]",03-Jul-1999,TARTU,Estonia,Unknown,Unknown
1922425,TRUE,UMPIERRE Hernan,UMPIERRE H,Hernan UMPIERRE,Male,Athlete,URU,Uruguay,Uruguay,Uruguay,Uruguay,URU,0,0,['Sailing'],"[""Men's Skiff""]",02-Feb-2001,MONTEVIDEO,Uruguay,MONTEVIDEO,Uruguay
1922434,TRUE,ACQUAVIVA Safiatou,ACQUAVIVA S,Safiatou ACQUAVIVA,Female,Athlete,GUI,Guinea,Guinea,Guinea,Guinea,GUI,170,0,['Athletics'],"[""Women's 100m""]",10-Mar-1999,AIX EN PROVENCE,France,Unknown,France
1922593,TRUE,ALEKNA Mykolas,ALEKNA M,Mykolas ALEKNA,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,195,0,['Athletics'],"[""Men's Discus Throw""]",28-Sep-2002,VILNIUS,Lithuania,"BERKELEY, CA",United States
1922600,TRUE,ALEKNA Martynas,ALEKNA M,Martynas ALEKNA,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,196,0,['Athletics'],"[""Men's Discus Throw""]",25-Aug-2000,VILNIUS,Lithuania,VILNIUS,Lithuania
1922687,TRUE,DIFFERT Nelli,DIFFERT N,Nelli DIFFERT,Female,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0,['Fencing'],"[""Women's Épée Individual""]",24-Jul-1990,HAAPSALU,Estonia,HAAPSALU,Estonia
1922693,TRUE,ZURLONI Matteo,ZURLONI M,Matteo ZURLONI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,175,0,['Sport Climbing'],"[""Men's Speed""]",20-Mar-2002,SEGRATE,Italy,CASSANO D'ADDA,Italy
1922695,TRUE,COLLI Beatrice,COLLI B,Beatrice COLLI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,172,0,['Sport Climbing'],"[""Women's Speed""]",10-Oct-2004,LECCO,Italy,Unknown,Italy
1922697,TRUE,ROGORA Laura,ROGORA L,Laura ROGORA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,153,0,['Sport Climbing'],"[""Women's Boulder & Lead""]",28-Apr-2001,ROME,Italy,TRENTO,Italy
1922698,TRUE,MORONI Camilla,MORONI C,Camilla MORONI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,158,0,['Sport Climbing'],"[""Women's Boulder & Lead""]",08-Jul-2001,MIGNANEGO,Italy,Unknown,Italy
1922706,TRUE,MATUSEVICIUS Edis,MATUSEVICIUS E,Edis MATUSEVICIUS,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,189,0,['Athletics'],"[""Men's Javelin Throw""]",30-Jun-1996,VILNIUS,Lithuania,VILNIUS,Lithuania
1922709,TRUE,GALVYDYTE Gabija,GALVYDYTE G,Gabija GALVYDYTE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,173,0,['Athletics'],"[""Women's 800m""]",17-Jan-2000,JONAVA,Lithuania,"STILLWATER, OK",United States
1922722,TRUE,GUDZIUS Andrius,GUDZIUS A,Andrius GUDZIUS,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,200,0,['Athletics'],"[""Men's Discus Throw""]",14-Feb-1991,KAUNAS,Lithuania,KAUNAS,Lithuania
1922728,TRUE,GUMBS Ieva,GUMBS I,Ieva GUMBS,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,180,0,['Athletics'],"[""Women's Discus Throw""]",23-Nov-1994,UTENA,Lithuania,Unknown,Unknown
1922750,TRUE,JASIUNAITE Liveta,JASIUNAITE L,Liveta JASIUNAITE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,173,0,['Athletics'],"[""Women's Javelin Throw""]",26-Jul-1994,ROKISKIS,Lithuania,KAUNAS,Lithuania
1922759,TRUE,LOPEZ LIZARAZO Rene,LOPEZ LIZARAZO R,Rene LOPEZ LIZARAZO,Male,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0,0,['Equestrian'],['Jumping Individual'],05-Apr-1964,Unknown,Unknown,Unknown,France
1922819,TRUE,KILTY Dovile,KILTY D,Dovile KILTY,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,169,0,['Athletics'],"[""Women's Triple Jump""]",14-Jul-1993,SIAULIAI,Lithuania,Unknown,Unknown
1922895,TRUE,MORAUSKAITE Modesta Juste,MORAUSKAITE MJ,Modesta Juste MORAUSKAITE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,175,0,['Athletics'],"[""Women's 400m""]",02-Oct-1995,VILNIUS,Lithuania,VALENCIA,Spain
1923000,TRUE,PALSYTE Airine,PALSYTE A,Airine PALSYTE,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,186,0,['Athletics'],"[""Women's High Jump""]",13-Jul-1992,KAUNAS,Lithuania,VILNIUS,Lithuania
1923040,TRUE,BALSAMO Elisa,BALSAMO E,Elisa BALSAMO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,"['Cycling Road', 'Cycling Track']","[""Women's Road Race"", ""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",27-Feb-1998,CUNEO,Italy,Unknown,Unknown
1923041,TRUE,CECCHINI Elena,CECCHINI E,Elena CECCHINI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Road'],"[""Women's Road Race""]",25-May-1992,UDINE,Italy,Unknown,Unknown
1923042,TRUE,GUAZZINI Vittoria,GUAZZINI V,Vittoria GUAZZINI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",26-Dec-2000,PONTEDERA,Italy,PRATO,Italy
1923044,TRUE,PERSICO Silvia,PERSICO S,Silvia PERSICO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Road'],"[""Women's Road Race""]",25-Jul-1997,ALZANO LOMBARDO,Italy,Unknown,Unknown
1923045,TRUE,LONGO BORGHINI Elisa,LONGO BORGHINI E,Elisa LONGO BORGHINI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",10-Dec-1991,VERBANIA,Italy,VERBANIA,Italy
1923048,TRUE,CONSONNI Chiara,CONSONNI C,Chiara CONSONNI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",24-Jun-1999,PONTE SAN PIETRO,Italy,Unknown,Unknown
1923053,TRUE,PATERNOSTER Letizia,PATERNOSTER L,Letizia PATERNOSTER,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Track'],"[""Women's Omnium"", ""Women's Team Pursuit""]",22-Jul-1999,CLES,Italy,Unknown,Italy
1923054,TRUE,FIDANZA Martina,FIDANZA M,Martina FIDANZA,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Track'],"[""Women's Keirin"", ""Women's Team Pursuit"", ""Women's Sprint""]",05-Nov-1999,PONTE SAN PIETRO,Italy,Unknown,Italy
1923138,TRUE,ZAGAINOVA Diana,ZAGAINOVA D,Diana ZAGAINOVA,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,179,0,['Athletics'],"[""Women's Triple Jump""]",20-Jun-1997,VILNIUS,Lithuania,VILNIUS,Lithuania
1923516,TRUE,VECE Miriam,VECE M,Miriam VECE,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0,0,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",16-Mar-1997,CREMA,Italy,ROMANEGO,Italy
